Anomaly Scores,Protocol,Packet Type,Traffic Type,Malware Indicators,Alerts/Warnings,Attack Signature,Action Taken,Severity Level,Network Segment,Firewall Logs,IDS/IPS Alerts,Log Source,Attack Type
0.36072970636371593,UDP,Fragmented,Normal,5,6,Sig_C,Allowed,Medium,Segment_2,7,5,Firewall,Phishing
0.5549098059121705,UDP,Fragmented,Unusual,5,6,Sig_A,Quarantined,Medium,Segment_1,6,6,IDS,Phishing
0.9014997119346588,TCP,Normal,Suspicious,9,8,Sig_B,Blocked,High,Segment_10,9,9,Endpoint,Malware
0.9871085311681984,TCP,Fragmented,Suspicious,10,10,Sig_C,Blocked,High,Segment_2,1,10,IDS,Malware
0.649202072645224,UDP,Malformed,Unusual,6,8,Sig_A,Quarantined,High,Segment_7,5,7,Firewall,DDoS
0.6864644837861988,UDP,Malformed,Unusual,6,5,Sig_A,Quarantined,High,Segment_3,10,6,Firewall,DDoS
1.0,ICMP,Malformed,Suspicious,10,9,Sig_C,Blocked,High,Segment_4,3,10,Endpoint,Malware
0.5804356941524448,TCP,Fragmented,Unusual,5,3,Sig_C,Quarantined,Medium,Segment_4,4,6,Firewall,Phishing
0.22233583737365098,ICMP,Malformed,Normal,3,4,Sig_C,Allowed,Medium,Segment_4,8,3,Endpoint,None
1.0,UDP,Normal,Suspicious,10,10,Sig_A,Blocked,High,Segment_2,8,9,IDS,Malware
0.7933998073572864,UDP,Fragmented,Suspicious,8,9,Sig_A,Blocked,High,Segment_6,3,7,Endpoint,Malware
0.46058904476418416,TCP,Fragmented,Unusual,5,5,Sig_B,Quarantined,Medium,Segment_1,7,6,Firewall,Phishing
0.20356592825685788,ICMP,Fragmented,Normal,3,1,Sig_A,Allowed,Medium,Segment_5,10,4,Firewall,None
0.23058935245013318,UDP,Normal,Normal,2,1,Sig_C,Allowed,Low,Segment_2,4,1,Endpoint,None
0.3437645026708264,ICMP,Fragmented,Normal,3,1,Sig_B,Allowed,Medium,Segment_9,8,4,IDS,None
0.26710113754966236,ICMP,Fragmented,Normal,2,1,Sig_B,Allowed,Low,Segment_2,1,1,Endpoint,None
0.1588245218817516,ICMP,Malformed,Normal,1,0,Sig_B,Allowed,Low,Segment_6,3,1,Firewall,None
0.3614145156470815,ICMP,Malformed,Normal,4,3,Sig_B,Allowed,Medium,Segment_4,2,5,IDS,None
0.16453527576560653,ICMP,Fragmented,Normal,1,2,Sig_C,Allowed,Low,Segment_6,6,1,Endpoint,None
0.5698173751955922,TCP,Normal,Unusual,5,6,Sig_B,Quarantined,Medium,Segment_2,1,4,Endpoint,Phishing
0.18700080373736475,TCP,Malformed,Normal,2,3,Sig_C,Allowed,Low,Segment_2,2,1,Endpoint,None
0.501421413185586,ICMP,Fragmented,Unusual,5,6,Sig_A,Quarantined,Medium,Segment_7,8,5,Firewall,Phishing
0.9532922896475229,TCP,Malformed,Suspicious,10,8,Sig_C,Blocked,High,Segment_3,7,10,Firewall,Malware
0.9740443145326666,UDP,Malformed,Suspicious,9,8,Sig_B,Blocked,High,Segment_3,1,9,Firewall,Malware
0.7244106427015533,ICMP,Normal,Suspicious,8,9,Sig_A,Blocked,High,Segment_7,5,8,IDS,Malware
0.026748533618188478,TCP,Fragmented,Normal,0,0,Sig_A,Allowed,Low,Segment_8,2,1,IDS,None
0.47015854059421436,TCP,Malformed,Unusual,5,4,Sig_A,Quarantined,Medium,Segment_7,5,4,IDS,Phishing
0.7446073590221745,UDP,Fragmented,Suspicious,8,6,Sig_B,Blocked,High,Segment_3,4,8,Firewall,Malware
0.9062635859719296,UDP,Normal,Suspicious,10,10,Sig_C,Blocked,High,Segment_3,9,10,IDS,Malware
0.28922969360145034,UDP,Normal,Normal,3,3,Sig_C,Allowed,Medium,Segment_7,3,2,IDS,None
0.9367707442701048,UDP,Malformed,Suspicious,10,8,Sig_B,Blocked,High,Segment_3,6,10,Endpoint,Malware
0.10282097266369021,ICMP,Normal,Normal,1,2,Sig_B,Allowed,Low,Segment_2,10,0,Firewall,None
0.38846686617003123,TCP,Malformed,Normal,3,5,Sig_A,Allowed,Medium,Segment_7,9,4,Endpoint,None
0.009975366321944422,TCP,Fragmented,Normal,0,0,Sig_C,Allowed,Low,Segment_3,6,0,Firewall,None
0.29986402511423244,UDP,Malformed,Normal,2,3,Sig_B,Allowed,Low,Segment_5,3,1,Firewall,None
0.8508863373260923,TCP,Malformed,Suspicious,9,10,Sig_B,Blocked,High,Segment_7,2,9,IDS,Malware
0.7359529600000326,TCP,Normal,Suspicious,8,6,Sig_C,Blocked,High,Segment_2,3,7,Endpoint,Malware
0.848649220588586,TCP,Fragmented,Suspicious,9,7,Sig_A,Blocked,High,Segment_8,1,8,Endpoint,Malware
0.39674497306223483,UDP,Fragmented,Normal,4,6,Sig_A,Allowed,Medium,Segment_2,3,4,IDS,None
1.0,TCP,Malformed,Suspicious,10,10,Sig_A,Blocked,High,Segment_4,3,9,Endpoint,Malware
0.41689426432242793,TCP,Fragmented,Unusual,5,4,Sig_C,Quarantined,Medium,Segment_4,4,5,Endpoint,Phishing
0.23098315590812124,TCP,Fragmented,Normal,2,0,Sig_B,Allowed,Low,Segment_8,0,3,Firewall,None
0.36500173319797335,ICMP,Malformed,Normal,4,6,Sig_B,Allowed,Medium,Segment_1,1,3,Endpoint,None
0.9888098474474518,ICMP,Malformed,Suspicious,10,10,Sig_B,Blocked,High,Segment_9,7,10,Endpoint,Malware
0.6370990044366831,TCP,Fragmented,Unusual,7,7,Sig_B,Quarantined,High,Segment_6,7,6,Firewall,DDoS
0.543956916201977,TCP,Malformed,Unusual,5,7,Sig_C,Quarantined,Medium,Segment_4,7,4,IDS,Phishing
0.2978037433522439,TCP,Normal,Normal,3,2,Sig_A,Allowed,Medium,Segment_6,4,4,Firewall,None
0.1543726775347083,TCP,Fragmented,Normal,1,0,Sig_A,Allowed,Low,Segment_6,7,2,IDS,None
0.8087622597016281,TCP,Malformed,Suspicious,8,8,Sig_A,Blocked,High,Segment_9,8,8,IDS,Malware
0.0,TCP,Fragmented,Normal,0,2,Sig_A,Allowed,Low,Segment_4,3,0,Firewall,None
0.05482713979876071,ICMP,Fragmented,Normal,0,2,Sig_B,Allowed,Low,Segment_8,3,1,Firewall,None
0.19934996838451596,UDP,Normal,Normal,3,4,Sig_B,Allowed,Medium,Segment_1,6,2,IDS,None
0.5065048658541793,TCP,Normal,Unusual,6,8,Sig_C,Quarantined,High,Segment_6,4,6,Firewall,Phishing
0.0,TCP,Fragmented,Normal,0,0,Sig_A,Allowed,Low,Segment_5,10,0,Firewall,None
0.7548072229023832,TCP,Normal,Suspicious,8,8,Sig_B,Blocked,High,Segment_3,9,8,Endpoint,Malware
0.3698010682690741,UDP,Malformed,Normal,3,4,Sig_B,Allowed,Medium,Segment_4,0,3,Firewall,None
0.1914421806624818,TCP,Fragmented,Normal,2,2,Sig_B,Allowed,Low,Segment_8,7,2,Firewall,None
0.062369264598733154,TCP,Normal,Normal,0,0,Sig_A,Allowed,Low,Segment_10,3,1,Endpoint,None
0.8716041260707024,UDP,Fragmented,Suspicious,9,8,Sig_B,Blocked,High,Segment_2,7,8,IDS,Malware
0.3158823184505318,TCP,Fragmented,Normal,3,5,Sig_A,Allowed,Medium,Segment_8,1,4,IDS,None
0.8237021155756103,UDP,Malformed,Suspicious,8,7,Sig_A,Blocked,High,Segment_7,3,8,Firewall,Malware
0.9348032708538525,UDP,Malformed,Suspicious,9,10,Sig_C,Blocked,High,Segment_1,1,10,Firewall,Malware
0.4767536912792081,TCP,Malformed,Unusual,5,6,Sig_C,Quarantined,Medium,Segment_2,4,6,IDS,Phishing
0.4811072555607553,ICMP,Normal,Unusual,5,4,Sig_A,Quarantined,Medium,Segment_7,9,6,Firewall,Phishing
0.0,ICMP,Normal,Normal,0,0,Sig_A,Allowed,Low,Segment_3,9,0,IDS,None
0.8173793804851598,TCP,Normal,Suspicious,9,7,Sig_A,Blocked,High,Segment_2,7,10,IDS,Malware
0.09580490683658516,UDP,Malformed,Normal,1,0,Sig_B,Allowed,Low,Segment_1,10,2,Endpoint,None
0.980815787246186,UDP,Fragmented,Suspicious,10,8,Sig_B,Blocked,High,Segment_7,6,10,Endpoint,Malware
0.5290036447038777,UDP,Malformed,Unusual,5,7,Sig_B,Quarantined,Medium,Segment_3,10,6,Firewall,Phishing
0.10456505855298343,TCP,Normal,Normal,1,3,Sig_C,Allowed,Low,Segment_6,4,2,Firewall,None
0.2668190901726594,ICMP,Normal,Normal,2,4,Sig_A,Allowed,Low,Segment_10,10,3,IDS,None
0.3035044237604283,UDP,Normal,Normal,3,1,Sig_B,Allowed,Medium,Segment_8,6,4,Firewall,None
0.9718897151889868,UDP,Malformed,Suspicious,10,10,Sig_B,Blocked,High,Segment_6,4,10,Endpoint,Malware
0.40288486110828925,TCP,Normal,Unusual,4,4,Sig_C,Quarantined,Medium,Segment_7,6,5,IDS,None
0.8362083620438582,ICMP,Malformed,Suspicious,8,7,Sig_C,Blocked,High,Segment_6,3,9,IDS,Malware
0.21133962961054764,ICMP,Fragmented,Normal,3,1,Sig_A,Allowed,Medium,Segment_7,3,2,Firewall,None
0.9642375740591205,TCP,Malformed,Suspicious,10,10,Sig_A,Blocked,High,Segment_5,9,10,IDS,Malware
0.7652911632057324,ICMP,Normal,Suspicious,8,8,Sig_B,Blocked,High,Segment_9,3,9,IDS,Malware
1.0,TCP,Fragmented,Suspicious,10,9,Sig_B,Blocked,High,Segment_3,10,9,IDS,Malware
0.9263643269845975,UDP,Normal,Suspicious,9,8,Sig_B,Blocked,High,Segment_6,7,10,Endpoint,Malware
0.20506138639174473,TCP,Fragmented,Normal,2,4,Sig_B,Allowed,Low,Segment_9,0,3,IDS,None
0.5760680940436038,UDP,Normal,Unusual,7,7,Sig_B,Quarantined,High,Segment_1,9,8,Endpoint,Phishing
0.0,TCP,Malformed,Normal,0,0,Sig_C,Allowed,Low,Segment_5,4,1,IDS,None
0.988053408927144,UDP,Normal,Suspicious,10,10,Sig_A,Blocked,High,Segment_4,9,10,Firewall,Malware
0.7749265288320764,UDP,Malformed,Suspicious,8,7,Sig_C,Blocked,High,Segment_9,1,7,Firewall,Malware
0.8002685189418002,TCP,Malformed,Suspicious,8,7,Sig_A,Blocked,High,Segment_1,9,9,IDS,Malware
0.8765300918782263,UDP,Fragmented,Suspicious,9,8,Sig_A,Blocked,High,Segment_4,3,8,Firewall,Malware
0.17658212330745188,ICMP,Malformed,Normal,1,3,Sig_A,Allowed,Low,Segment_1,4,2,Endpoint,None
0.1853029207576739,TCP,Malformed,Normal,3,4,Sig_C,Allowed,Medium,Segment_3,7,2,IDS,None
0.7151313815764907,ICMP,Malformed,Suspicious,7,8,Sig_B,Blocked,High,Segment_4,1,7,Endpoint,DDoS
0.6414005203081736,UDP,Fragmented,Unusual,6,7,Sig_A,Quarantined,High,Segment_1,1,7,IDS,DDoS
0.03507692291791998,UDP,Normal,Normal,0,0,Sig_A,Allowed,Low,Segment_5,1,0,Endpoint,None
0.43936364940005923,UDP,Normal,Unusual,4,6,Sig_C,Quarantined,Medium,Segment_6,7,4,Firewall,None
0.6465557954195467,TCP,Malformed,Unusual,6,5,Sig_C,Quarantined,High,Segment_1,2,6,Endpoint,DDoS
0.26980100566963877,UDP,Malformed,Normal,3,3,Sig_B,Allowed,Medium,Segment_10,4,4,Endpoint,None
0.0,ICMP,Normal,Normal,0,1,Sig_B,Allowed,Low,Segment_10,1,0,Firewall,None
0.6982659163652665,ICMP,Malformed,Unusual,8,6,Sig_A,Quarantined,High,Segment_4,5,7,Firewall,Malware
0.3818698583160153,TCP,Normal,Normal,4,4,Sig_C,Allowed,Medium,Segment_4,9,5,IDS,None
0.9611233438022573,ICMP,Fragmented,Suspicious,10,10,Sig_B,Blocked,High,Segment_1,5,10,IDS,Malware
0.1580804406828569,TCP,Malformed,Normal,1,3,Sig_B,Allowed,Low,Segment_2,1,2,Endpoint,None
0.6856220944924432,TCP,Malformed,Unusual,7,7,Sig_B,Quarantined,High,Segment_10,3,7,IDS,DDoS
0.9484797131386221,UDP,Normal,Suspicious,10,10,Sig_C,Blocked,High,Segment_5,10,9,Endpoint,Malware
0.04057322730194497,ICMP,Normal,Normal,1,0,Sig_C,Allowed,Low,Segment_2,1,2,IDS,None
0.2994410026891897,ICMP,Fragmented,Normal,2,1,Sig_C,Allowed,Low,Segment_3,9,3,Firewall,None
0.8988956842504211,ICMP,Malformed,Suspicious,9,8,Sig_C,Blocked,High,Segment_9,3,9,Firewall,Malware
0.0,UDP,Normal,Normal,0,1,Sig_C,Allowed,Low,Segment_5,10,0,Firewall,None
1.0,TCP,Fragmented,Suspicious,10,10,Sig_A,Blocked,High,Segment_1,6,10,Firewall,Malware
0.19484445780825355,ICMP,Normal,Normal,1,0,Sig_A,Allowed,Low,Segment_5,4,1,Endpoint,None
0.5805159678850222,ICMP,Normal,Unusual,6,5,Sig_C,Quarantined,High,Segment_3,9,5,Firewall,Phishing
0.9343505354724099,ICMP,Fragmented,Suspicious,9,10,Sig_A,Blocked,High,Segment_1,3,8,Firewall,Malware
0.15932305186651624,ICMP,Fragmented,Normal,1,1,Sig_C,Allowed,Low,Segment_3,9,0,Firewall,None
0.40542880540750464,UDP,Fragmented,Unusual,5,7,Sig_A,Quarantined,Medium,Segment_6,9,4,Firewall,Phishing
0.16807937906652304,TCP,Fragmented,Normal,2,3,Sig_A,Allowed,Low,Segment_10,2,3,IDS,None
0.3530543314079432,ICMP,Fragmented,Normal,3,1,Sig_B,Allowed,Medium,Segment_5,5,4,Endpoint,None
0.9650348280448747,ICMP,Fragmented,Suspicious,10,9,Sig_C,Blocked,High,Segment_1,1,9,Endpoint,Malware
0.7207312699633641,TCP,Malformed,Suspicious,7,5,Sig_A,Blocked,High,Segment_2,3,7,IDS,DDoS
0.1620759200437595,UDP,Fragmented,Normal,2,4,Sig_A,Allowed,Low,Segment_5,7,2,IDS,None
0.8777224048244037,UDP,Malformed,Suspicious,9,10,Sig_B,Blocked,High,Segment_9,1,8,Endpoint,Malware
0.4716318097196447,UDP,Normal,Unusual,5,3,Sig_A,Quarantined,Medium,Segment_5,8,4,Endpoint,Phishing
0.0318335076847916,UDP,Normal,Normal,0,1,Sig_B,Allowed,Low,Segment_5,1,0,IDS,None
0.6100790057099796,ICMP,Fragmented,Unusual,6,7,Sig_A,Quarantined,High,Segment_1,7,5,Firewall,DDoS
0.7049429722505509,TCP,Normal,Suspicious,7,6,Sig_B,Blocked,High,Segment_5,7,6,Endpoint,DDoS
1.0,TCP,Fragmented,Suspicious,10,9,Sig_B,Blocked,High,Segment_8,6,10,IDS,Malware
0.7869848703560033,TCP,Fragmented,Suspicious,7,7,Sig_C,Blocked,High,Segment_9,9,8,Firewall,DDoS
0.10093781897231098,UDP,Malformed,Normal,2,2,Sig_C,Allowed,Low,Segment_10,5,1,Firewall,None
0.8778295163390726,UDP,Normal,Suspicious,9,8,Sig_A,Blocked,High,Segment_3,0,8,IDS,Malware
0.12132318373034959,TCP,Fragmented,Normal,0,0,Sig_C,Allowed,Low,Segment_4,1,1,Endpoint,None
0.7712704984655979,ICMP,Normal,Suspicious,8,6,Sig_C,Blocked,High,Segment_7,6,7,Endpoint,Malware
0.6043872992937572,UDP,Malformed,Unusual,5,6,Sig_C,Quarantined,Medium,Segment_7,10,6,Firewall,DDoS
0.978683659256587,ICMP,Normal,Suspicious,10,10,Sig_A,Blocked,High,Segment_1,3,10,IDS,Malware
0.7883001214726719,TCP,Malformed,Suspicious,8,8,Sig_A,Blocked,High,Segment_6,8,8,Firewall,Malware
0.6431785679567906,UDP,Malformed,Unusual,6,4,Sig_C,Quarantined,High,Segment_9,2,7,Firewall,DDoS
0.0,ICMP,Malformed,Normal,0,2,Sig_C,Allowed,Low,Segment_5,3,0,Firewall,None
0.024731231978714314,UDP,Fragmented,Normal,0,0,Sig_A,Allowed,Low,Segment_8,2,0,IDS,None
0.578747434965382,TCP,Fragmented,Unusual,5,3,Sig_C,Quarantined,Medium,Segment_10,6,6,Endpoint,Phishing
0.4379400466987885,TCP,Normal,Unusual,4,6,Sig_B,Quarantined,Medium,Segment_9,1,3,Firewall,None
0.807076606607485,TCP,Fragmented,Suspicious,8,6,Sig_A,Blocked,High,Segment_10,9,9,Endpoint,Malware
0.18367634208587966,ICMP,Fragmented,Normal,1,2,Sig_A,Allowed,Low,Segment_10,1,1,Endpoint,None
0.7438343737937549,UDP,Normal,Suspicious,7,5,Sig_B,Blocked,High,Segment_3,1,8,IDS,DDoS
0.9633228418451326,UDP,Malformed,Suspicious,10,8,Sig_C,Blocked,High,Segment_1,3,10,Endpoint,Malware
0.49900376167220095,UDP,Malformed,Unusual,4,5,Sig_B,Quarantined,Medium,Segment_2,7,4,Endpoint,None
0.1321182796025089,TCP,Normal,Normal,1,0,Sig_C,Allowed,Low,Segment_5,7,2,Firewall,None
0.889316161556507,ICMP,Fragmented,Suspicious,9,10,Sig_C,Blocked,High,Segment_10,7,10,IDS,Malware
0.8989591207707026,TCP,Normal,Suspicious,10,10,Sig_A,Blocked,High,Segment_7,7,10,IDS,Malware
0.9311211809967667,TCP,Normal,Suspicious,10,9,Sig_A,Blocked,High,Segment_6,6,9,Firewall,Malware
0.5850067455199969,ICMP,Fragmented,Unusual,5,3,Sig_C,Quarantined,Medium,Segment_4,5,5,Firewall,Phishing
0.9869832625985225,TCP,Normal,Suspicious,9,9,Sig_B,Blocked,High,Segment_9,6,9,Endpoint,Malware
0.704264203436662,TCP,Fragmented,Suspicious,7,8,Sig_A,Blocked,High,Segment_4,4,8,Endpoint,DDoS
0.21148779120122568,UDP,Fragmented,Normal,3,2,Sig_C,Allowed,Medium,Segment_3,7,3,IDS,None
0.04565123731746971,ICMP,Normal,Normal,1,3,Sig_A,Allowed,Low,Segment_5,1,2,IDS,None
0.9188115823975211,ICMP,Malformed,Suspicious,10,9,Sig_A,Blocked,High,Segment_4,4,10,Endpoint,Malware
0.31699443700431196,UDP,Fragmented,Normal,4,3,Sig_A,Allowed,Medium,Segment_2,6,5,Firewall,None
0.2013401184468453,ICMP,Malformed,Normal,1,1,Sig_B,Allowed,Low,Segment_3,8,1,IDS,None
0.20299589542072372,UDP,Fragmented,Normal,1,2,Sig_B,Allowed,Low,Segment_7,9,1,Firewall,None
0.4439576423217215,TCP,Malformed,Unusual,5,6,Sig_C,Quarantined,Medium,Segment_2,0,6,Endpoint,Phishing
0.99956325120512,ICMP,Normal,Suspicious,10,9,Sig_B,Blocked,High,Segment_1,10,9,IDS,Malware
0.8357601920034099,ICMP,Fragmented,Suspicious,9,10,Sig_C,Blocked,High,Segment_2,8,8,IDS,Malware
0.7992380976749958,TCP,Normal,Suspicious,8,8,Sig_C,Blocked,High,Segment_8,2,8,Endpoint,Malware
0.3819651941684548,TCP,Normal,Normal,3,3,Sig_A,Allowed,Medium,Segment_8,0,4,Endpoint,None
0.5539359525401507,ICMP,Normal,Unusual,5,7,Sig_A,Quarantined,Medium,Segment_10,6,6,Firewall,Phishing
0.6404331382748644,ICMP,Fragmented,Unusual,6,7,Sig_B,Quarantined,High,Segment_2,2,6,Firewall,DDoS
0.9902910131368567,ICMP,Normal,Suspicious,10,10,Sig_C,Blocked,High,Segment_6,7,9,Endpoint,Malware
0.5630983557998183,UDP,Normal,Unusual,5,3,Sig_C,Quarantined,Medium,Segment_7,10,5,Endpoint,Phishing
0.7323334373291666,ICMP,Fragmented,Suspicious,7,7,Sig_A,Blocked,High,Segment_1,1,7,Endpoint,DDoS
0.32019577906578595,ICMP,Normal,Normal,3,2,Sig_A,Allowed,Medium,Segment_7,3,4,IDS,None
0.0,TCP,Fragmented,Normal,0,0,Sig_A,Allowed,Low,Segment_8,1,0,Endpoint,None
0.6159186469757333,TCP,Normal,Unusual,6,4,Sig_B,Quarantined,High,Segment_9,10,5,IDS,DDoS
0.21441257889346632,UDP,Malformed,Normal,2,1,Sig_C,Allowed,Low,Segment_8,3,2,Endpoint,None
0.47292841774628697,TCP,Normal,Unusual,5,6,Sig_C,Quarantined,Medium,Segment_3,0,6,IDS,Phishing
0.06125417331363668,ICMP,Malformed,Normal,1,2,Sig_C,Allowed,Low,Segment_8,9,0,Firewall,None
0.7501546519834805,ICMP,Fragmented,Suspicious,8,8,Sig_A,Blocked,High,Segment_3,4,9,Firewall,Malware
0.0,UDP,Malformed,Normal,0,0,Sig_B,Allowed,Low,Segment_6,2,0,IDS,None
0.4905948562227474,TCP,Fragmented,Unusual,5,4,Sig_B,Quarantined,Medium,Segment_4,8,5,Firewall,Phishing
0.48236575505022095,TCP,Normal,Unusual,5,7,Sig_A,Quarantined,Medium,Segment_7,3,5,Firewall,Phishing
0.3689633126698722,TCP,Malformed,Normal,4,2,Sig_B,Allowed,Medium,Segment_8,5,5,IDS,None
0.36526092626324175,UDP,Normal,Normal,4,5,Sig_B,Allowed,Medium,Segment_10,8,4,Endpoint,None
0.014594001305815825,TCP,Malformed,Normal,0,0,Sig_C,Allowed,Low,Segment_6,1,0,Endpoint,None
0.9688803723587153,TCP,Fragmented,Suspicious,9,8,Sig_A,Blocked,High,Segment_10,6,8,IDS,Malware
0.3994542159463276,TCP,Fragmented,Normal,4,5,Sig_A,Allowed,Medium,Segment_4,2,5,Firewall,None
0.09618345999796156,ICMP,Fragmented,Normal,1,1,Sig_A,Allowed,Low,Segment_8,0,2,Endpoint,None
0.5532556653643315,UDP,Fragmented,Unusual,6,7,Sig_A,Quarantined,High,Segment_7,8,7,Endpoint,Phishing
0.18884650941046463,ICMP,Normal,Normal,2,2,Sig_C,Allowed,Low,Segment_10,8,2,Firewall,None
0.35951681703046845,UDP,Normal,Normal,3,4,Sig_B,Allowed,Medium,Segment_8,10,2,IDS,None
0.25187305517544867,TCP,Normal,Normal,2,4,Sig_B,Allowed,Low,Segment_10,3,1,IDS,None
0.24839868721371677,ICMP,Normal,Normal,2,0,Sig_C,Allowed,Low,Segment_7,8,1,Endpoint,None
0.3467934414609921,TCP,Normal,Normal,3,4,Sig_B,Allowed,Medium,Segment_3,6,4,IDS,None
0.42183662777824177,TCP,Fragmented,Unusual,4,2,Sig_A,Quarantined,Medium,Segment_3,3,5,Firewall,None
0.020060358174149775,UDP,Normal,Normal,0,1,Sig_C,Allowed,Low,Segment_9,1,0,IDS,None
0.3122375163342387,TCP,Normal,Normal,3,2,Sig_C,Allowed,Medium,Segment_7,4,4,IDS,None
0.9791557359973743,ICMP,Normal,Suspicious,10,10,Sig_A,Blocked,High,Segment_1,7,9,IDS,Malware
0.7041849699307754,UDP,Fragmented,Suspicious,7,9,Sig_A,Blocked,High,Segment_3,9,7,IDS,DDoS
0.9107799841852934,UDP,Fragmented,Suspicious,9,7,Sig_A,Blocked,High,Segment_1,9,10,Firewall,Malware
0.6316584301658026,ICMP,Fragmented,Unusual,6,5,Sig_B,Quarantined,High,Segment_6,5,7,IDS,DDoS
0.8050128243522581,TCP,Fragmented,Suspicious,8,8,Sig_A,Blocked,High,Segment_2,10,7,Endpoint,Malware
0.5052580690486209,TCP,Normal,Unusual,4,6,Sig_C,Quarantined,Medium,Segment_7,4,4,IDS,None
0.8395093901471045,TCP,Normal,Suspicious,9,8,Sig_B,Blocked,High,Segment_8,3,10,Endpoint,Malware
0.33772378498853495,TCP,Malformed,Normal,3,2,Sig_B,Allowed,Medium,Segment_6,10,4,Firewall,None
0.6979378146680473,TCP,Normal,Unusual,7,5,Sig_C,Quarantined,High,Segment_5,5,7,IDS,DDoS
0.8001073141063272,UDP,Fragmented,Suspicious,8,7,Sig_B,Blocked,High,Segment_10,10,8,Endpoint,Malware
0.5593712108844595,UDP,Fragmented,Unusual,6,5,Sig_A,Quarantined,High,Segment_4,2,7,IDS,Phishing
0.6509671633624342,ICMP,Normal,Unusual,6,6,Sig_A,Quarantined,High,Segment_9,1,7,IDS,DDoS
0.43264207671605787,TCP,Malformed,Unusual,4,2,Sig_A,Quarantined,Medium,Segment_8,0,3,Endpoint,None
0.34168186984018456,TCP,Fragmented,Normal,3,1,Sig_A,Allowed,Medium,Segment_5,8,3,Firewall,None
0.9084622702409483,TCP,Malformed,Suspicious,9,8,Sig_B,Blocked,High,Segment_1,0,10,Firewall,Malware
0.0,ICMP,Fragmented,Normal,0,0,Sig_C,Allowed,Low,Segment_8,10,1,Firewall,None
0.8966719225727772,TCP,Fragmented,Suspicious,9,10,Sig_B,Blocked,High,Segment_8,3,10,Firewall,Malware
0.921673282502782,UDP,Normal,Suspicious,9,10,Sig_C,Blocked,High,Segment_7,5,10,Firewall,Malware
0.49972119135401294,TCP,Fragmented,Unusual,6,4,Sig_C,Quarantined,High,Segment_7,8,5,Firewall,Phishing
0.04364664337877289,ICMP,Malformed,Normal,0,0,Sig_A,Allowed,Low,Segment_8,3,0,IDS,None
0.12130964073415335,UDP,Malformed,Normal,0,0,Sig_B,Allowed,Low,Segment_1,6,1,IDS,None
0.42401675234767383,UDP,Normal,Unusual,4,3,Sig_A,Quarantined,Medium,Segment_3,6,4,Endpoint,None
0.7859536687896114,UDP,Fragmented,Suspicious,8,10,Sig_B,Blocked,High,Segment_4,5,8,Firewall,Malware
0.4919382372660365,TCP,Malformed,Unusual,5,3,Sig_B,Quarantined,Medium,Segment_6,8,6,Firewall,Phishing
0.23537711754670845,ICMP,Normal,Normal,2,3,Sig_A,Allowed,Low,Segment_10,10,3,Firewall,None
0.1870855668342441,ICMP,Malformed,Normal,2,1,Sig_B,Allowed,Low,Segment_10,9,3,Endpoint,None
0.6434337635669588,TCP,Normal,Unusual,6,4,Sig_A,Quarantined,High,Segment_9,6,5,IDS,DDoS
0.4912929641434878,ICMP,Malformed,Unusual,5,3,Sig_C,Quarantined,Medium,Segment_4,2,6,IDS,Phishing
0.8857091733312169,UDP,Fragmented,Suspicious,8,8,Sig_A,Blocked,High,Segment_6,5,8,Firewall,Malware
0.5843298068011094,UDP,Malformed,Unusual,5,7,Sig_B,Quarantined,Medium,Segment_9,6,5,IDS,Phishing
0.38349151660295294,ICMP,Malformed,Normal,4,5,Sig_B,Allowed,Medium,Segment_9,6,3,IDS,None
0.89594880816306,ICMP,Normal,Suspicious,9,10,Sig_C,Blocked,High,Segment_6,5,10,IDS,Malware
0.598881556906083,TCP,Normal,Unusual,6,6,Sig_C,Quarantined,High,Segment_5,2,7,Firewall,Phishing
0.0,TCP,Normal,Normal,0,1,Sig_C,Allowed,Low,Segment_3,5,0,IDS,None
0.5526285477469661,TCP,Malformed,Unusual,6,7,Sig_A,Quarantined,High,Segment_5,1,5,IDS,Phishing
0.1456369657862824,TCP,Normal,Normal,2,1,Sig_A,Allowed,Low,Segment_3,9,3,Endpoint,None
0.8624878785773978,TCP,Fragmented,Suspicious,8,9,Sig_B,Blocked,High,Segment_5,0,9,Firewall,Malware
0.5544893507102083,TCP,Normal,Unusual,5,3,Sig_C,Quarantined,Medium,Segment_10,7,5,IDS,Phishing
0.8536260357088636,UDP,Normal,Suspicious,8,10,Sig_C,Blocked,High,Segment_10,2,9,Firewall,Malware
0.39653108165298356,ICMP,Fragmented,Normal,4,6,Sig_A,Allowed,Medium,Segment_1,7,5,IDS,None
0.6946005884994848,TCP,Normal,Unusual,6,5,Sig_B,Quarantined,High,Segment_6,2,6,Firewall,DDoS
0.29887655116627165,UDP,Normal,Normal,3,4,Sig_C,Allowed,Medium,Segment_7,1,3,IDS,None
0.643143808694987,ICMP,Malformed,Unusual,6,6,Sig_A,Quarantined,High,Segment_2,7,6,IDS,DDoS
0.0,ICMP,Malformed,Normal,0,0,Sig_A,Allowed,Low,Segment_3,2,0,Endpoint,None
0.5885132334251074,ICMP,Normal,Unusual,6,5,Sig_C,Quarantined,High,Segment_10,7,5,Firewall,Phishing
